Item,Location,Longitude,Latitude
2150, Uchinoura Space Center Japan,131.07879609473065,31.25411165
2151, Plesetsk Cosmodrome Russia,40.574814,62.927843
2152, Plesetsk Cosmodrome Russia,40.574814,62.927843
2153, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2154, Plesetsk Cosmodrome Russia,40.574814,62.927843
2155, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2156, Plesetsk Cosmodrome Russia,40.574814,62.927843
2157, Plesetsk Cosmodrome Russia,40.574814,62.927843
2158, Plesetsk Cosmodrome Russia,40.574814,62.927843
2159, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2160, Plesetsk Cosmodrome Russia,40.574814,62.927843
2161, Kapustin Yar Russia,45.766895,48.575634
2162, Plesetsk Cosmodrome Russia,40.574814,62.927843
2163, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2164, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2165, Plesetsk Cosmodrome Russia,40.574814,62.927843
2166, Plesetsk Cosmodrome Russia,40.574814,62.927843
2167, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2168, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2169, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2170, Plesetsk Cosmodrome Russia,40.574814,62.927843
2171, Plesetsk Cosmodrome Russia,40.574814,62.927843
2172, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2173, Plesetsk Cosmodrome Russia,40.574814,62.927843
2174, Plesetsk Cosmodrome Russia,40.574814,62.927843
2175, Plesetsk Cosmodrome Russia,40.574814,62.927843
2176, Plesetsk Cosmodrome Russia,40.574814,62.927843
2177, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
2178, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2179, Plesetsk Cosmodrome Russia,40.574814,62.927843
2180, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2181, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2182, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2183, Plesetsk Cosmodrome Russia,40.574814,62.927843
2184, Plesetsk Cosmodrome Russia,40.574814,62.927843
2185, Plesetsk Cosmodrome Russia,40.574814,62.927843
2186, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2187, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2188, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2189, Plesetsk Cosmodrome Russia,40.574814,62.927843
2190, Plesetsk Cosmodrome Russia,40.574814,62.927843
2191, Plesetsk Cosmodrome Russia,40.574814,62.927843
2192, Kapustin Yar Russia,45.766895,48.575634
2193, Plesetsk Cosmodrome Russia,40.574814,62.927843
2194, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2195, Plesetsk Cosmodrome Russia,40.574814,62.927843
2196, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2197, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2198, Plesetsk Cosmodrome Russia,40.574814,62.927843
2199, Kapustin Yar Russia,45.766895,48.575634
2200, Plesetsk Cosmodrome Russia,40.574814,62.927843
2201, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2202, Plesetsk Cosmodrome Russia,40.574814,62.927843
2203, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2204, Plesetsk Cosmodrome Russia,40.574814,62.927843
2205, Plesetsk Cosmodrome Russia,40.574814,62.927843
2206, Kapustin Yar Russia,45.766895,48.575634
2207, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2208, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2209, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
2210, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2211, Plesetsk Cosmodrome Russia,40.574814,62.927843
2212, Plesetsk Cosmodrome Russia,40.574814,62.927843
2213, Plesetsk Cosmodrome Russia,40.574814,62.927843
2214, Plesetsk Cosmodrome Russia,40.574814,62.927843
2215, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2216, Plesetsk Cosmodrome Russia,40.574814,62.927843
2217, Uchinoura Space Center Japan,131.07879609473065,31.25411165
2218, Plesetsk Cosmodrome Russia,40.574814,62.927843
2219, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2220, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2221, Plesetsk Cosmodrome Russia,40.574814,62.927843
2222, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2223, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
2224, Plesetsk Cosmodrome Russia,40.574814,62.927843
2225, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2226, Plesetsk Cosmodrome Russia,40.574814,62.927843
2227, Plesetsk Cosmodrome Russia,40.574814,62.927843
2228, Plesetsk Cosmodrome Russia,40.574814,62.927843
2229, Kapustin Yar Russia,45.766895,48.575634
2230, Plesetsk Cosmodrome Russia,40.574814,62.927843
2231, Plesetsk Cosmodrome Russia,40.574814,62.927843
2232, Plesetsk Cosmodrome Russia,40.574814,62.927843
2233, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2234, Plesetsk Cosmodrome Russia,40.574814,62.927843
2235, Plesetsk Cosmodrome Russia,40.574814,62.927843
2236, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2237, Plesetsk Cosmodrome Russia,40.574814,62.927843
2238, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2239, Plesetsk Cosmodrome Russia,40.574814,62.927843
2240, Plesetsk Cosmodrome Russia,40.574814,62.927843
2241, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2242, Plesetsk Cosmodrome Russia,40.574814,62.927843
2243, Plesetsk Cosmodrome Russia,40.574814,62.927843
2244, Plesetsk Cosmodrome Russia,40.574814,62.927843
2245, Plesetsk Cosmodrome Russia,40.574814,62.927843
2246, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2247, Kapustin Yar Russia,45.766895,48.575634
2248, Plesetsk Cosmodrome Russia,40.574814,62.927843
2249, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
2250, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2251, Plesetsk Cosmodrome Russia,40.574814,62.927843
2252, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2253, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2254, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2255, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2256, Plesetsk Cosmodrome Russia,40.574814,62.927843
2257, Plesetsk Cosmodrome Russia,40.574814,62.927843
2258, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2259, Plesetsk Cosmodrome Russia,40.574814,62.927843
2260, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2261, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2262, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2263, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2264, Kapustin Yar Russia,45.766895,48.575634
2265, Plesetsk Cosmodrome Russia,40.574814,62.927843
2266, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2267, Plesetsk Cosmodrome Russia,40.574814,62.927843
2268, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2269, Plesetsk Cosmodrome Russia,40.574814,62.927843
2270, Kapustin Yar Russia,45.766895,48.575634
2271, Plesetsk Cosmodrome Russia,40.574814,62.927843
2272, Plesetsk Cosmodrome Russia,40.574814,62.927843
2273, Plesetsk Cosmodrome Russia,40.574814,62.927843
2274, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2275, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
2276, Plesetsk Cosmodrome Russia,40.574814,62.927843
2277, Plesetsk Cosmodrome Russia,40.574814,62.927843
2278, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2279, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2280, Plesetsk Cosmodrome Russia,40.574814,62.927843
2281, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2282, Plesetsk Cosmodrome Russia,40.574814,62.927843
2283, Plesetsk Cosmodrome Russia,40.574814,62.927843
2284, Kapustin Yar Russia,45.766895,48.575634
2285, Plesetsk Cosmodrome Russia,40.574814,62.927843
2286, Uchinoura Space Center Japan,131.07879609473065,31.25411165
2287, Plesetsk Cosmodrome Russia,40.574814,62.927843
2288, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2289, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2290, Plesetsk Cosmodrome Russia,40.574814,62.927843
2291, Plesetsk Cosmodrome Russia,40.574814,62.927843
2292, Plesetsk Cosmodrome Russia,40.574814,62.927843
2293, Plesetsk Cosmodrome Russia,40.574814,62.927843
2294, Plesetsk Cosmodrome Russia,40.574814,62.927843
2295, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2296, Plesetsk Cosmodrome Russia,40.574814,62.927843
2297, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2298, Plesetsk Cosmodrome Russia,40.574814,62.927843
2299, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2300, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2301, Plesetsk Cosmodrome Russia,40.574814,62.927843
2302, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2303, Kapustin Yar Russia,45.766895,48.575634
2304, Plesetsk Cosmodrome Russia,40.574814,62.927843
2305, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2306, Plesetsk Cosmodrome Russia,40.574814,62.927843
2307, Plesetsk Cosmodrome Russia,40.574814,62.927843
2308, Plesetsk Cosmodrome Russia,40.574814,62.927843
2309, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
2310, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2311, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2312, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2313, Plesetsk Cosmodrome Russia,40.574814,62.927843
2314, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2315, Plesetsk Cosmodrome Russia,40.574814,62.927843
2316, Plesetsk Cosmodrome Russia,40.574814,62.927843
2317, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2318, Kapustin Yar Russia,45.766895,48.575634
2319, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2320, Plesetsk Cosmodrome Russia,40.574814,62.927843
2321, Plesetsk Cosmodrome Russia,40.574814,62.927843
2322, Plesetsk Cosmodrome Russia,40.574814,62.927843
2323, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2324, Plesetsk Cosmodrome Russia,40.574814,62.927843
2325, Plesetsk Cosmodrome Russia,40.574814,62.927843
2326, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2327, Plesetsk Cosmodrome Russia,40.574814,62.927843
2328, Plesetsk Cosmodrome Russia,40.574814,62.927843
2329, Kapustin Yar Russia,45.766895,48.575634
2330, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2331, Plesetsk Cosmodrome Russia,40.574814,62.927843
2332, Plesetsk Cosmodrome Russia,40.574814,62.927843
2333, Plesetsk Cosmodrome Russia,40.574814,62.927843
2334, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2335, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2336, Plesetsk Cosmodrome Russia,40.574814,62.927843
2337, Plesetsk Cosmodrome Russia,40.574814,62.927843
2338, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2339, Plesetsk Cosmodrome Russia,40.574814,62.927843
2340, Kapustin Yar Russia,45.766895,48.575634
2341, Plesetsk Cosmodrome Russia,40.574814,62.927843
2342, Plesetsk Cosmodrome Russia,40.574814,62.927843
2343, Plesetsk Cosmodrome Russia,40.574814,62.927843
2344, Plesetsk Cosmodrome Russia,40.574814,62.927843
2345, Plesetsk Cosmodrome Russia,40.574814,62.927843
2346, Plesetsk Cosmodrome Russia,40.574814,62.927843
2347, Plesetsk Cosmodrome Russia,40.574814,62.927843
2348, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2349, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2350, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2351, Kapustin Yar Russia,45.766895,48.575634
2352, Plesetsk Cosmodrome Russia,40.574814,62.927843
2353, Plesetsk Cosmodrome Russia,40.574814,62.927843
2354, Plesetsk Cosmodrome Russia,40.574814,62.927843
2355, Plesetsk Cosmodrome Russia,40.574814,62.927843
2356, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2357, Plesetsk Cosmodrome Russia,40.574814,62.927843
2358, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2359, Plesetsk Cosmodrome Russia,40.574814,62.927843
2360, Plesetsk Cosmodrome Russia,40.574814,62.927843
2361, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2362, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2363, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2364, Plesetsk Cosmodrome Russia,40.574814,62.927843
2365, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2366, Plesetsk Cosmodrome Russia,40.574814,62.927843
2367, Plesetsk Cosmodrome Russia,40.574814,62.927843
2368, Plesetsk Cosmodrome Russia,40.574814,62.927843
2369, Kapustin Yar Russia,45.766895,48.575634
2370, Plesetsk Cosmodrome Russia,40.574814,62.927843
2371, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2372, Plesetsk Cosmodrome Russia,40.574814,62.927843
2373, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2374, Plesetsk Cosmodrome Russia,40.574814,62.927843
2375, Plesetsk Cosmodrome Russia,40.574814,62.927843
2376, Plesetsk Cosmodrome Russia,40.574814,62.927843
2377, Plesetsk Cosmodrome Russia,40.574814,62.927843
2378, Plesetsk Cosmodrome Russia,40.574814,62.927843
2379, Plesetsk Cosmodrome Russia,40.574814,62.927843
2380, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
2381, Plesetsk Cosmodrome Russia,40.574814,62.927843
2382, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2383, Plesetsk Cosmodrome Russia,40.574814,62.927843
2384, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2385, Plesetsk Cosmodrome Russia,40.574814,62.927843
2386, Plesetsk Cosmodrome Russia,40.574814,62.927843
2387, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2388, Plesetsk Cosmodrome Russia,40.574814,62.927843
2389, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2390, Plesetsk Cosmodrome Russia,40.574814,62.927843
2391, Plesetsk Cosmodrome Russia,40.574814,62.927843
2392, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2393, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2394, Plesetsk Cosmodrome Russia,40.574814,62.927843
2395, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2396, Plesetsk Cosmodrome Russia,40.574814,62.927843
2397, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2398, Plesetsk Cosmodrome Russia,40.574814,62.927843
2399, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2400, Plesetsk Cosmodrome Russia,40.574814,62.927843
2401, Plesetsk Cosmodrome Russia,40.574814,62.927843
2402, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
2403, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2404, Plesetsk Cosmodrome Russia,40.574814,62.927843
2405, Plesetsk Cosmodrome Russia,40.574814,62.927843
2406, Plesetsk Cosmodrome Russia,40.574814,62.927843
2407, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2408, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
2409, Plesetsk Cosmodrome Russia,40.574814,62.927843
2410, Plesetsk Cosmodrome Russia,40.574814,62.927843
2411, Plesetsk Cosmodrome Russia,40.574814,62.927843
2412, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2413, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2414, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2415, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2416, Plesetsk Cosmodrome Russia,40.574814,62.927843
2417, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2418, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2419, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2420, Uchinoura Space Center Japan,131.07879609473065,31.25411165
2421, Plesetsk Cosmodrome Russia,40.574814,62.927843
2422, Plesetsk Cosmodrome Russia,40.574814,62.927843
2423, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2424, Plesetsk Cosmodrome Russia,40.574814,62.927843
2425, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2426, Plesetsk Cosmodrome Russia,40.574814,62.927843
2427, Plesetsk Cosmodrome Russia,40.574814,62.927843
2428, Plesetsk Cosmodrome Russia,40.574814,62.927843
2429, Plesetsk Cosmodrome Russia,40.574814,62.927843
2430, Plesetsk Cosmodrome Russia,40.574814,62.927843
2431, Plesetsk Cosmodrome Russia,40.574814,62.927843
2432, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2433, Plesetsk Cosmodrome Russia,40.574814,62.927843
2434, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2435, Plesetsk Cosmodrome Russia,40.574814,62.927843
2436, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2437, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2438, Kapustin Yar Russia,45.766895,48.575634
2439, Plesetsk Cosmodrome Russia,40.574814,62.927843
2440, Plesetsk Cosmodrome Russia,40.574814,62.927843
2441, Plesetsk Cosmodrome Russia,40.574814,62.927843
2442, Plesetsk Cosmodrome Russia,40.574814,62.927843
2443, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2444, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2445, Plesetsk Cosmodrome Russia,40.574814,62.927843
2446, Plesetsk Cosmodrome Russia,40.574814,62.927843
2447, Plesetsk Cosmodrome Russia,40.574814,62.927843
2448, Plesetsk Cosmodrome Russia,40.574814,62.927843
2449, Kapustin Yar Russia,45.766895,48.575634
2450, Plesetsk Cosmodrome Russia,40.574814,62.927843
2451, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
2452, Plesetsk Cosmodrome Russia,40.574814,62.927843
2453, Plesetsk Cosmodrome Russia,40.574814,62.927843
2454, Plesetsk Cosmodrome Russia,40.574814,62.927843
2455, Plesetsk Cosmodrome Russia,40.574814,62.927843
2456, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2457, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2458, Plesetsk Cosmodrome Russia,40.574814,62.927843
2459, Plesetsk Cosmodrome Russia,40.574814,62.927843
2460, Plesetsk Cosmodrome Russia,40.574814,62.927843
2461, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2462, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2463, Plesetsk Cosmodrome Russia,40.574814,62.927843
2464, Plesetsk Cosmodrome Russia,40.574814,62.927843
2465, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2466, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2467, Plesetsk Cosmodrome Russia,40.574814,62.927843
2468, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2469, Plesetsk Cosmodrome Russia,40.574814,62.927843
2470, Plesetsk Cosmodrome Russia,40.574814,62.927843
2471, Plesetsk Cosmodrome Russia,40.574814,62.927843
2472, Plesetsk Cosmodrome Russia,40.574814,62.927843
2473, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2474, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2475, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2476, Uchinoura Space Center Japan,131.07879609473065,31.25411165
2477, Plesetsk Cosmodrome Russia,40.574814,62.927843
2478, Plesetsk Cosmodrome Russia,40.574814,62.927843
2479, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2480, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2481, Plesetsk Cosmodrome Russia,40.574814,62.927843
2482, Plesetsk Cosmodrome Russia,40.574814,62.927843
2483, Plesetsk Cosmodrome Russia,40.574814,62.927843
2484, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2485, Plesetsk Cosmodrome Russia,40.574814,62.927843
2486, Plesetsk Cosmodrome Russia,40.574814,62.927843
2487, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
2488, Plesetsk Cosmodrome Russia,40.574814,62.927843
2489, Plesetsk Cosmodrome Russia,40.574814,62.927843
2490, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2491, Plesetsk Cosmodrome Russia,40.574814,62.927843
2492, Plesetsk Cosmodrome Russia,40.574814,62.927843
2493, Plesetsk Cosmodrome Russia,40.574814,62.927843
2494, Plesetsk Cosmodrome Russia,40.574814,62.927843
2495, Plesetsk Cosmodrome Russia,40.574814,62.927843
2496, Plesetsk Cosmodrome Russia,40.574814,62.927843
2497, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2498, Plesetsk Cosmodrome Russia,40.574814,62.927843
2499, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2500, Plesetsk Cosmodrome Russia,40.574814,62.927843
2501, Plesetsk Cosmodrome Russia,40.574814,62.927843
2502, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
2503, Plesetsk Cosmodrome Russia,40.574814,62.927843
2504, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
2505, Plesetsk Cosmodrome Russia,40.574814,62.927843
2506, Plesetsk Cosmodrome Russia,40.574814,62.927843
2507, Kapustin Yar Russia,45.766895,48.575634
2508, Plesetsk Cosmodrome Russia,40.574814,62.927843
2509, Plesetsk Cosmodrome Russia,40.574814,62.927843
2510, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2511, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2512, Kapustin Yar Russia,45.766895,48.575634
2513, Plesetsk Cosmodrome Russia,40.574814,62.927843
2514, Plesetsk Cosmodrome Russia,40.574814,62.927843
2515, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2516, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2517, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2518, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2519, Plesetsk Cosmodrome Russia,40.574814,62.927843
2520, Plesetsk Cosmodrome Russia,40.574814,62.927843
2521, Plesetsk Cosmodrome Russia,40.574814,62.927843
2522, Plesetsk Cosmodrome Russia,40.574814,62.927843
2523, Plesetsk Cosmodrome Russia,40.574814,62.927843
2524, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2525, Plesetsk Cosmodrome Russia,40.574814,62.927843
2526, Plesetsk Cosmodrome Russia,40.574814,62.927843
2527, Plesetsk Cosmodrome Russia,40.574814,62.927843
2528, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2529, Plesetsk Cosmodrome Russia,40.574814,62.927843
2530, Plesetsk Cosmodrome Russia,40.574814,62.927843
2531, Plesetsk Cosmodrome Russia,40.574814,62.927843
2532, Tanegashima Space Center Japan,130.97126149653548,30.4034117
2533, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2534, Plesetsk Cosmodrome Russia,40.574814,62.927843
2535, Plesetsk Cosmodrome Russia,40.574814,62.927843
2536, Plesetsk Cosmodrome Russia,40.574814,62.927843
2537, Plesetsk Cosmodrome Russia,40.574814,62.927843
2538, Plesetsk Cosmodrome Russia,40.574814,62.927843
2539, Plesetsk Cosmodrome Russia,40.574814,62.927843
2540, Kapustin Yar Russia,45.766895,48.575634
2541, Plesetsk Cosmodrome Russia,40.574814,62.927843
2542, Plesetsk Cosmodrome Russia,40.574814,62.927843
2543, Plesetsk Cosmodrome Russia,40.574814,62.927843
2544, Plesetsk Cosmodrome Russia,40.574814,62.927843
2545, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2546, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2547, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2548, Plesetsk Cosmodrome Russia,40.574814,62.927843
2549, Plesetsk Cosmodrome Russia,40.574814,62.927843
2550, Plesetsk Cosmodrome Russia,40.574814,62.927843
2551, Plesetsk Cosmodrome Russia,40.574814,62.927843
2552, Plesetsk Cosmodrome Russia,40.574814,62.927843
2553, Plesetsk Cosmodrome Russia,40.574814,62.927843
2554, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2555, Plesetsk Cosmodrome Russia,40.574814,62.927843
2556, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2557, Plesetsk Cosmodrome Russia,40.574814,62.927843
2558, Plesetsk Cosmodrome Russia,40.574814,62.927843
2559, Plesetsk Cosmodrome Russia,40.574814,62.927843
2560, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2561, Plesetsk Cosmodrome Russia,40.574814,62.927843
2562, Plesetsk Cosmodrome Russia,40.574814,62.927843
2563, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2564, Plesetsk Cosmodrome Russia,40.574814,62.927843
2565, Plesetsk Cosmodrome Russia,40.574814,62.927843
2566, Plesetsk Cosmodrome Russia,40.574814,62.927843
2567, Plesetsk Cosmodrome Russia,40.574814,62.927843
2568, Uchinoura Space Center Japan,131.07879609473065,31.25411165
2569, Plesetsk Cosmodrome Russia,40.574814,62.927843
2570, Plesetsk Cosmodrome Russia,40.574814,62.927843
2571, Plesetsk Cosmodrome Russia,40.574814,62.927843
2572, Plesetsk Cosmodrome Russia,40.574814,62.927843
2573, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2574, Plesetsk Cosmodrome Russia,40.574814,62.927843
2575, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2576, Plesetsk Cosmodrome Russia,40.574814,62.927843
2577, Plesetsk Cosmodrome Russia,40.574814,62.927843
2578, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2579, Plesetsk Cosmodrome Russia,40.574814,62.927843
2580, Plesetsk Cosmodrome Russia,40.574814,62.927843
2581, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2582, Plesetsk Cosmodrome Russia,40.574814,62.927843
2583, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2584, Plesetsk Cosmodrome Russia,40.574814,62.927843
2585, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2586, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2587, Plesetsk Cosmodrome Russia,40.574814,62.927843
2588, Plesetsk Cosmodrome Russia,40.574814,62.927843
2589, Plesetsk Cosmodrome Russia,40.574814,62.927843
2590, Plesetsk Cosmodrome Russia,40.574814,62.927843
2591, Cape Canaveral AFS Florida USA,-80.572293,28.488798
2592, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
2593, Plesetsk Cosmodrome Russia,40.574814,62.927843
2594, Plesetsk Cosmodrome Russia,40.574814,62.927843
2595, Vandenberg AFB California USA,-120.58262457020024,34.73835455
2596, Plesetsk Cosmodrome Russia,40.574814,62.927843
2597, Plesetsk Cosmodrome Russia,40.574814,62.927843
2598, Plesetsk Cosmodrome Russia,40.574814,62.927843
